x,y,z
-171.528,167.498,188.422
-171.45,167.507,188.42
-171.372,167.516,188.419
-171.294,167.525,188.418
-171.216,167.533,188.416
-171.138,167.542,188.415
-171.06,167.55,188.413
-170.981,167.559,188.412
-170.903,167.567,188.41
-170.825,167.575,188.409
-170.747,167.583,188.408
-170.669,167.591,188.406
-170.59,167.598,188.405
-170.512,167.606,188.403
-170.434,167.613,188.402
-170.355,167.62,188.401
-170.277,167.627,188.399
-170.198,167.634,188.398
-170.12,167.641,188.396
-170.041,167.648,188.395
-169.963,167.654,188.394
-169.884,167.661,188.392
-169.806,167.667,188.391
-169.727,167.673,188.39
-169.649,167.68,188.388
-169.57,167.686,188.387
-169.492,167.692,188.385
-169.413,167.697,188.384
-169.335,167.703,188.382
-169.256,167.709,188.381
-169.177,167.714,188.379
-169.099,167.719,188.378
-169.02,167.725,188.376
-168.942,167.73,188.375
-168.863,167.735,188.373
-168.784,167.739,188.372
-168.705,167.744,188.37
-168.627,167.749,188.369
-168.548,167.753,188.367
-168.469,167.757,188.366
-168.39,167.762,188.364
-168.311,167.766,188.363
-168.232,167.77,188.361
-168.153,167.773,188.36
-168.074,167.777,188.358
-167.995,167.78,188.357
-167.916,167.784,188.355
-167.837,167.787,188.354
-167.758,167.79,188.352
-167.679,167.793,188.351
-167.6,167.796,188.349
-167.521,167.798,188.348
-167.442,167.801,188.346
-167.362,167.803,188.345
-167.283,167.805,188.344
-167.204,167.808,188.342
-167.125,167.809,188.341
-167.045,167.811,188.34
-166.966,167.813,188.338
-166.887,167.815,188.337
-166.807,167.816,188.335
-166.728,167.817,188.334
-166.649,167.818,188.333
-166.569,167.819,188.331
-166.49,167.82,188.33
-166.41,167.821,188.329
-166.331,167.822,188.327
-166.251,167.822,188.326
-166.172,167.822,188.325
-166.092,167.823,188.324
-166.013,167.823,188.322
-165.933,167.823,188.321
-165.854,167.822,188.32
-165.774,167.822,188.318
-165.695,167.822,188.317
-165.615,167.821,188.316
-165.535,167.82,188.314
-165.456,167.82,188.313
-165.376,167.819,188.312
-165.296,167.818,188.31
-165.217,167.816,188.309
-165.137,167.815,188.308
-165.057,167.814,188.306
-164.978,167.812,188.305
-164.898,167.81,188.304
-164.818,167.808,188.302
-164.739,167.806,188.301
-164.659,167.804,188.3
-164.579,167.802,188.298
-164.499,167.8,188.297
-164.42,167.797,188.295
-164.34,167.795,188.294
-164.26,167.792,188.293
-164.18,167.789,188.291
-164.1,167.787,188.29
-164.021,167.783,188.288
-163.941,167.78,188.287
-163.861,167.777,188.286
-163.781,167.774,188.284
-163.701,167.77,188.283
-163.621,167.767,188.281
-163.541,167.763,188.28
-163.461,167.759,188.278
-163.382,167.755,188.277
-163.302,167.751,188.275
-163.222,167.747,188.274
-163.142,167.742,188.273
-163.062,167.738,188.271
-162.982,167.734,188.27
-162.902,167.729,188.268
-162.822,167.724,188.266
-162.742,167.719,188.265
-162.662,167.714,188.263
-162.582,167.709,188.262
-162.502,167.704,188.26
-162.422,167.699,188.259
-162.342,167.693,188.257
-162.262,167.688,188.256
-162.182,167.682,188.254
-162.102,167.676,188.252
-162.022,167.67,188.251
-161.942,167.664,188.249
-161.861,167.658,188.247
-161.781,167.652,188.246
-161.701,167.646,188.244
-161.621,167.639,188.242
-161.541,167.633,188.241
-161.461,167.626,188.239
-161.381,167.62,188.237
-161.301,167.613,188.235
-161.221,167.606,188.234
-161.14,167.599,188.232
-161.06,167.592,188.23
-160.98,167.585,188.228
-160.9,167.577,188.226
-160.82,167.57,188.225
-160.74,167.562,188.223
-160.659,167.554,188.221
-160.579,167.547,188.219
-160.499,167.539,188.217
-160.419,167.531,188.215
-160.339,167.523,188.213
-160.258,167.515,188.211
-160.178,167.506,188.209
-160.098,167.498,188.208
-160.018,167.489,188.206
-159.937,167.481,188.204
-159.857,167.472,188.202
-159.777,167.463,188.2
-159.697,167.454,188.198
-159.616,167.445,188.196
-159.536,167.436,188.194
-159.456,167.427,188.192
-159.376,167.417,188.19
-159.295,167.408,188.188
-159.215,167.398,188.186
-159.135,167.389,188.184
-159.054,167.379,188.182
-158.974,167.369,188.18
-158.894,167.359,188.178
-158.813,167.349,188.176
-158.733,167.339,188.175
-158.653,167.329,188.173
-158.572,167.318,188.171
-158.492,167.308,188.169
-158.412,167.297,188.167
-158.331,167.286,188.165
-158.251,167.276,188.163
-158.171,167.265,188.161
-158.09,167.254,188.159
-158.01,167.243,188.157
-157.93,167.232,188.155
-157.849,167.22,188.153
-157.769,167.209,188.151
-157.688,167.197,188.149
-157.608,167.186,188.147
-157.527,167.174,188.145
-157.447,167.162,188.143
-157.366,167.15,188.142
-157.286,167.138,188.14
-157.205,167.126,188.138
-157.125,167.114,188.136
-157.044,167.101,188.134
-156.964,167.089,188.133
-156.883,167.076,188.131
-156.803,167.064,188.129
-156.722,167.051,188.127
-156.641,167.038,188.126
-156.561,167.025,188.124
-156.48,167.012,188.122
-156.4,166.999,188.121
-156.319,166.986,188.119
-156.238,166.973,188.117
-156.158,166.959,188.116
-156.077,166.946,188.114
-155.996,166.933,188.113
-155.916,166.919,188.111
-155.835,166.905,188.11
-155.754,166.892,188.108
-155.673,166.878,188.107
-155.593,166.864,188.105
-155.512,166.85,188.104
-155.431,166.836,188.102
-155.35,166.822,188.101
-155.269,166.808,188.1
-155.189,166.794,188.098
-155.108,166.779,188.097
-155.027,166.765,188.095
-154.946,166.751,188.094
-154.865,166.736,188.093
-154.784,166.722,188.091
-154.703,166.707,188.09
-154.622,166.693,188.089
-154.541,166.678,188.087
-154.46,166.664,188.086
-154.379,166.649,188.085
-154.298,166.634,188.083
-154.217,166.619,188.082
-154.136,166.604,188.081
-154.055,166.59,188.079
-153.974,166.575,188.078
-153.893,166.56,188.077
-153.812,166.545,188.075
-153.731,166.53,188.074
-153.649,166.515,188.073
-153.568,166.5,188.071
-153.487,166.484,188.07
-153.406,166.469,188.069
-153.324,166.454,188.068
-153.243,166.439,188.066
-153.162,166.423,188.065
-153.08,166.408,188.064
-152.999,166.393,188.062
-152.917,166.377,188.061
-152.836,166.362,188.06
-152.755,166.347,188.059
-152.673,166.331,188.058
-152.592,166.316,188.056
-152.51,166.3,188.055
-152.428,166.285,188.054
-152.347,166.269,188.053
-152.265,166.253,188.052
-152.183,166.238,188.051
-152.102,166.222,188.05
-152.02,166.206,188.048
-151.938,166.191,188.047
-151.857,166.175,188.046
-151.775,166.159,188.045
-151.693,166.143,188.044
-151.611,166.127,188.043
-151.529,166.112,188.042
-151.447,166.096,188.041
-151.366,166.08,188.04
-151.284,166.064,188.039
-151.202,166.048,188.038
-151.12,166.032,188.037
-151.038,166.016,188.036
-150.956,166.0,188.035
-150.874,165.984,188.034
-150.792,165.968,188.032
-150.709,165.952,188.031
-150.627,165.936,188.03
-150.545,165.919,188.029
-150.463,165.903,188.028
-150.381,165.887,188.027
-150.299,165.871,188.026
-150.216,165.855,188.025
-150.134,165.838,188.024
-150.052,165.822,188.023
-149.969,165.806,188.022
-149.887,165.79,188.021
-149.805,165.773,188.02
-149.722,165.757,188.019
-149.64,165.74,188.018
-149.557,165.724,188.017
-149.475,165.708,188.016
-149.392,165.691,188.015
-149.31,165.675,188.014
-149.227,165.658,188.013
-149.144,165.642,188.012
-149.062,165.625,188.012
-148.979,165.608,188.011
-148.896,165.592,188.01
-148.814,165.575,188.009
-148.731,165.559,188.008
-148.648,165.542,188.007
-148.565,165.525,188.006
-148.482,165.508,188.005
-148.399,165.492,188.005
-148.316,165.475,188.004
-148.233,165.458,188.003
-148.15,165.441,188.002
-148.068,165.425,188.001
-147.984,165.408,188.0
-147.901,165.391,188.0
-147.818,165.374,187.999
-147.735,165.357,187.998
-147.652,165.34,187.997
-147.569,165.323,187.996
-147.486,165.306,187.995
-147.403,165.289,187.995
-147.319,165.272,187.994
-147.236,165.255,187.993
-147.153,165.238,187.992
-147.069,165.221,187.991
-146.986,165.204,187.991
-146.903,165.187,187.99
-146.819,165.17,187.989
-146.736,165.152,187.988
-146.652,165.135,187.987
-146.569,165.118,187.986
-146.485,165.101,187.985
-146.402,165.084,187.985
-146.318,165.066,187.984
-146.235,165.049,187.983
-146.151,165.032,187.982
-146.067,165.014,187.981
-145.984,164.997,187.98
-145.9,164.98,187.979
-145.816,164.962,187.979
-145.732,164.945,187.978
-145.649,164.928,187.977
-145.565,164.91,187.976
-145.481,164.893,187.975
-145.397,164.875,187.974
-145.313,164.858,187.973
-145.229,164.84,187.973
-145.145,164.823,187.972
-145.061,164.805,187.971
-144.977,164.787,187.97
-144.893,164.77,187.969
-144.809,164.752,187.968
-144.725,164.735,187.968
-144.64,164.717,187.967
-144.556,164.699,187.966
-144.472,164.682,187.965
-144.388,164.664,187.964
-144.303,164.646,187.963
-144.219,164.628,187.963
-144.135,164.61,187.962
-144.05,164.593,187.961
-143.966,164.575,187.96
-143.881,164.557,187.959
-143.797,164.539,187.959
-143.712,164.521,187.958
-143.628,164.503,187.957
-143.543,164.485,187.956
-143.458,164.467,187.956
-143.374,164.449,187.955
-143.289,164.431,187.954
-143.204,164.413,187.953
-143.12,164.395,187.953
-143.035,164.377,187.952
-142.95,164.359,187.951
-142.865,164.341,187.95
-142.78,164.323,187.95
-142.695,164.305,187.949
-142.61,164.287,187.948
-142.525,164.268,187.948
-142.44,164.25,187.947
-142.355,164.232,187.946
-142.27,164.214,187.945
-142.185,164.196,187.945
-142.1,164.177,187.944
-142.014,164.159,187.943
-141.929,164.141,187.943
-141.844,164.122,187.942
-141.759,164.104,187.941
-141.673,164.086,187.941
-141.588,164.067,187.94
-141.502,164.049,187.94
-141.417,164.03,187.939
-141.331,164.012,187.938
-141.246,163.993,187.938
-141.16,163.975,187.937
-141.075,163.956,187.936
-140.989,163.938,187.936
-140.904,163.919,187.935
-140.818,163.901,187.935
-140.732,163.882,187.934
-140.646,163.864,187.933
-140.561,163.845,187.933
-140.475,163.826,187.932
-140.389,163.808,187.932
-140.303,163.789,187.931
-140.217,163.77,187.93
-140.131,163.752,187.93
-140.045,163.733,187.929
-139.959,163.714,187.929
-139.873,163.696,187.928
-139.787,163.677,187.927
-139.701,163.658,187.927
-139.615,163.639,187.926
-139.529,163.62,187.925
-139.442,163.602,187.925
-139.356,163.583,187.924
-139.27,163.564,187.924
-139.184,163.545,187.923
-139.097,163.526,187.922
-139.011,163.507,187.922
-138.924,163.488,187.921
-138.838,163.469,187.92
-138.752,163.45,187.92
-138.665,163.431,187.919
-138.579,163.412,187.918
-138.492,163.393,187.918
-138.405,163.374,187.917
-138.319,163.355,187.916
-138.232,163.336,187.916
-138.145,163.316,187.915
-138.058,163.297,187.914
-137.972,163.278,187.914
-137.885,163.259,187.913
-137.798,163.24,187.912
-137.711,163.22,187.911
-137.624,163.201,187.911
-137.537,163.182,187.91
-137.45,163.162,187.909
-137.363,163.143,187.909
-137.276,163.124,187.908
-137.189,163.104,187.907
-137.101,163.085,187.907
-137.014,163.066,187.906
-136.927,163.046,187.905
-136.84,163.027,187.905
-136.752,163.007,187.904
-136.665,162.988,187.903
-136.577,162.968,187.903
-136.49,162.948,187.902
-136.402,162.929,187.901
-136.315,162.909,187.901
-136.227,162.89,187.9
-136.14,162.87,187.899
-136.052,162.85,187.898
-135.964,162.831,187.898
-135.877,162.811,187.897
-135.789,162.791,187.896
-135.701,162.771,187.896
-135.613,162.752,187.895
-135.525,162.732,187.894
-135.437,162.712,187.894
-135.349,162.692,187.893
-135.261,162.672,187.892
-135.173,162.652,187.892
-135.085,162.632,187.891
-134.997,162.612,187.89
-134.909,162.592,187.89
-134.82,162.572,187.889
-134.732,162.552,187.888
-134.644,162.532,187.888
-134.555,162.512,187.887
-134.467,162.492,187.886
-134.379,162.472,187.885
-134.29,162.452,187.885
-134.202,162.431,187.884
-134.113,162.411,187.883
-134.024,162.391,187.883
-133.936,162.371,187.882
-133.847,162.35,187.881
-133.758,162.33,187.881
-133.669,162.31,187.88
-133.581,162.289,187.879
-133.492,162.269,187.879
-133.403,162.248,187.878
-133.314,162.228,187.877
-133.225,162.207,187.877
-133.136,162.187,187.876
-133.047,162.166,187.875
-132.957,162.145,187.875
-132.868,162.125,187.874
-132.779,162.104,187.874
-132.69,162.083,187.873
-132.6,162.063,187.872
-132.511,162.042,187.872
-132.421,162.021,187.871
-132.332,162.0,187.87
-132.242,161.979,187.87
-132.153,161.959,187.869
-132.063,161.938,187.868
-131.973,161.917,187.868
-131.884,161.896,187.867
-131.794,161.875,187.866
-131.704,161.854,187.866
-131.614,161.833,187.865
-131.524,161.811,187.865
-131.434,161.79,187.864
-131.344,161.769,187.863
-131.254,161.748,187.863
-131.164,161.727,187.862
-131.074,161.705,187.862
-130.983,161.684,187.861
-130.893,161.663,187.86
-130.803,161.641,187.86
-130.712,161.62,187.859
-130.622,161.598,187.859
-130.531,161.577,187.858
-130.441,161.555,187.858
-130.35,161.534,187.857
-130.26,161.512,187.856
-130.169,161.491,187.856
-130.078,161.469,187.855
-129.987,161.447,187.855
-129.897,161.426,187.854
-129.806,161.404,187.854
-129.715,161.382,187.853
-129.624,161.36,187.852
-129.533,161.338,187.852
-129.442,161.317,187.851
-129.351,161.295,187.851
-129.26,161.273,187.85
-129.168,161.251,187.849
-129.077,161.229,187.849
-128.986,161.207,187.848
-128.895,161.185,187.848
-128.803,161.162,187.847
-128.712,161.14,187.846
-128.62,161.118,187.846
-128.529,161.096,187.845
-128.437,161.074,187.845
-128.346,161.051,187.844
-128.254,161.029,187.843
-128.162,161.007,187.843
-128.07,160.984,187.842
-127.979,160.962,187.842
-127.887,160.94,187.841
-127.795,160.917,187.84
-127.703,160.895,187.84
-127.611,160.872,187.839
-127.519,160.849,187.839
-127.427,160.827,187.838
-127.334,160.804,187.837
-127.242,160.781,187.837
-127.15,160.759,187.836
-127.058,160.736,187.835
-126.965,160.713,187.835
-126.873,160.69,187.834
-126.781,160.667,187.834
-126.688,160.644,187.833
-126.596,160.622,187.832
-126.503,160.599,187.832
-126.41,160.576,187.831
-126.318,160.553,187.83
-126.225,160.529,187.83
-126.132,160.506,187.829
-126.039,160.483,187.829
-125.947,160.46,187.828
-125.854,160.437,187.827
-125.761,160.414,187.827
-125.668,160.39,187.826
-125.575,160.367,187.825
-125.482,160.344,187.825
-125.388,160.32,187.824
-125.295,160.297,187.823
-125.202,160.273,187.823
-125.109,160.25,187.822
-125.015,160.226,187.821
-124.922,160.203,187.821
-124.829,160.179,187.82
-124.735,160.156,187.819
-124.642,160.132,187.819
-124.548,160.108,187.818
-124.455,160.084,187.817
-124.361,160.061,187.817
-124.267,160.037,187.816
-124.173,160.013,187.815
-124.08,159.989,187.815
-123.986,159.965,187.814
-123.892,159.941,187.813
-123.798,159.917,187.813
-123.704,159.893,187.812
-123.61,159.869,187.811
-123.516,159.845,187.811
-123.422,159.821,187.81
-123.327,159.797,187.809
-123.233,159.773,187.809
-123.139,159.749,187.808
-123.045,159.724,187.807
-122.95,159.7,187.807
-122.856,159.676,187.806
-122.761,159.651,187.805
-122.667,159.627,187.805
-122.572,159.602,187.804
-122.478,159.578,187.803
-122.383,159.553,187.803
-122.288,159.529,187.802
-122.193,159.504,187.801
-122.099,159.48,187.801
-122.004,159.455,187.8
-121.909,159.43,187.799
-121.814,159.405,187.799
-121.719,159.381,187.798
-121.624,159.356,187.797
-121.529,159.331,187.797
-121.434,159.306,187.796
-121.339,159.281,187.796
-121.243,159.256,187.795
-121.148,159.231,187.794
-121.053,159.206,187.794
-120.958,159.181,187.793
-120.862,159.156,187.792
-120.767,159.131,187.792
-120.671,159.106,187.791
-120.576,159.08,187.79
-120.48,159.055,187.79
-120.385,159.03,187.789
-120.289,159.004,187.789
-120.193,158.979,187.788
-120.097,158.953,187.787
-120.002,158.928,187.787
-119.906,158.902,187.786
-119.81,158.877,187.785
-119.714,158.851,187.785
-119.618,158.826,187.784
-119.522,158.8,187.784
-119.426,158.774,187.783
-119.33,158.748,187.782
-119.234,158.723,187.782
-119.137,158.697,187.781
-119.041,158.671,187.781
-118.945,158.645,187.78
-118.849,158.619,187.779
-118.752,158.593,187.779
-118.656,158.567,187.778
-118.559,158.541,187.778
-118.463,158.515,187.777
-118.366,158.488,187.777
-118.269,158.462,187.776
-118.173,158.436,187.775
-118.076,158.41,187.775
-117.979,158.383,187.774
-117.882,158.357,187.774
-117.786,158.33,187.773
-117.689,158.304,187.773
-117.592,158.277,187.772
-117.495,158.251,187.771
-117.398,158.224,187.771
-117.301,158.198,187.77
-117.203,158.171,187.77
-117.106,158.144,187.769
-117.009,158.117,187.769
-116.912,158.091,187.768
-116.815,158.064,187.768
-116.717,158.037,187.767
-116.62,158.01,187.767
-116.523,157.983,187.766
-116.425,157.956,187.765
-116.328,157.929,187.765
-116.23,157.902,187.764
-116.132,157.875,187.764
-116.035,157.848,187.763
-115.937,157.821,187.762
-115.839,157.793,187.762
-115.742,157.766,187.761
-115.644,157.739,187.761
-115.546,157.712,187.76
-115.448,157.684,187.759
-115.35,157.657,187.759
-115.252,157.63,187.758
-115.154,157.602,187.758
-115.056,157.575,187.757
-114.958,157.547,187.756
-114.859,157.52,187.756
-114.761,157.492,187.755
-114.663,157.464,187.755
-114.565,157.437,187.754
-114.466,157.409,187.753
-114.368,157.381,187.753
-114.269,157.353,187.752
-114.171,157.326,187.752
-114.072,157.298,187.751
-113.973,157.27,187.75
-113.875,157.242,187.75
-113.776,157.214,187.749
-113.677,157.186,187.749
-113.579,157.158,187.748
-113.48,157.13,187.747
-113.381,157.102,187.747
-113.282,157.074,187.746
-113.183,157.046,187.745
-113.084,157.017,187.745
-112.985,156.989,187.744
-112.886,156.961,187.744
-112.786,156.933,187.743
-112.687,156.904,187.742
-112.588,156.876,187.742
-112.488,156.847,187.741
-112.389,156.819,187.741
-112.29,156.791,187.74
-112.19,156.762,187.739
-112.091,156.734,187.739
-111.991,156.705,187.738
-111.891,156.676,187.738
-111.792,156.648,187.737
-111.692,156.619,187.736
-111.592,156.59,187.736
-111.492,156.562,187.735
-111.393,156.533,187.734
-111.293,156.504,187.734
-111.193,156.475,187.733
-111.093,156.446,187.733
-110.993,156.418,187.732
-110.892,156.389,187.731
-110.792,156.36,187.731
-110.692,156.331,187.73
-110.592,156.302,187.73
-110.492,156.273,187.729
-110.391,156.244,187.728
-110.291,156.215,187.728
-110.19,156.186,187.727
-110.09,156.156,187.726
-109.989,156.127,187.726
-109.889,156.098,187.725
-109.788,156.069,187.725
-109.687,156.04,187.724
-109.587,156.01,187.723
-109.486,155.981,187.723
-109.385,155.952,187.722
-109.284,155.922,187.721
-109.183,155.893,187.721
-109.082,155.863,187.72
-108.981,155.834,187.72
-108.88,155.804,187.719
-108.779,155.775,187.718
-108.678,155.745,187.718
-108.576,155.716,187.717
-108.475,155.686,187.717
-108.374,155.657,187.716
-108.272,155.627,187.715
-108.171,155.597,187.715
-108.07,155.568,187.714
-107.968,155.538,187.714
-107.866,155.508,187.713
-107.765,155.478,187.712
-107.663,155.449,187.712
-107.561,155.419,187.711
-107.46,155.389,187.71
-107.358,155.359,187.71
-107.256,155.329,187.709
-107.154,155.299,187.709
-107.052,155.269,187.708
-106.95,155.239,187.707
-106.848,155.209,187.707
-106.746,155.179,187.706
-106.643,155.149,187.706
-106.541,155.119,187.705
-106.439,155.089,187.704
-106.336,155.059,187.704
-106.234,155.029,187.703
-106.132,154.999,187.703
-106.029,154.969,187.702
